RAPPORT: OPPERVLAKTEWATERSTANDEN 
CATEGORIE: GEMETEN STANDEN 
TITEL: Duinweilanden Texel ow
PERIODE: van 01/01/1900 t/m 15/01/2016
GEBRUIKER: HARKEMA
DATUM: 15/01/2016
 
SCHAAL CLUSTER,SCHAAL,OLGA NUMMER,SCHAAL CONSTRUCTIE,X COORDINAAT (m),Y COORDINAAT (m),MAAIVELD (cm NAP),MAAIVELD GESCHAT,START DATUM,EIND DATUM,MEETPUNT (cm NAP),MEETPUNT (cm MV)
P04D0003,P04D0003,28/12/1987,,92,,,,
P04D0003,P04D0003,14/01/1988,,93,,,,
P04D0003,P04D0003,27/01/1988,,97,,,,
P04D0003,P04D0003,15/02/1988,,92,,,,
P04D0003,P04D0003,14/03/1988,,92,,,,
P04D0003,P04D0003,30/03/1988,,95,,,,
P04D0003,P04D0003,14/04/1988,,94,,,,
P04D0003,P04D0003,28/04/1988,,94,,,,
P04D0003,P04D0003,14/05/1988,,90,,,,
P04D0003,P04D0003,28/05/1988,,89,,,,
P04D0003,P04D0003,14/06/1988,,83,,,,
P04D0003,P04D0003,29/06/1988,,,D,,,
P04D0003,P04D0003,14/07/1988,,,D,,,
P04D0003,P04D0003,28/07/1988,,99,,,,
P04D0003,P04D0003,14/08/1988,,88,,,,
P04D0003,P04D0003,28/08/1988,,95,,,,
P04D0003,P04D0003,14/09/1988,,91,,,,
P04D0003,P04D0003,28/09/1988,,94,,,,
P04D0003,P04D0003,17/10/1988,,98,,,,
P04D0003,P04D0003,28/10/1988,,96,,,,
P04D0003,P04D0003,14/11/1988,,86,,,,
P04D0003,P04D0003,28/11/1988,,86,,,,
P04D0003,P04D0003,13/01/1989,,85,,,,
P04D0003,P04D0003,30/01/1989,,85,,,,
P04D0003,P04D0003,14/02/1989,,87,,,,
P04D0003,P04D0003,28/02/1989,,90,,,,
P04D0003,P04D0003,14/03/1989,,87,,,,
P04D0003,P04D0003,28/03/1989,,88,,,,
P04D0003,P04D0003,14/04/1989,,88,,,,
P04D0003,P04D0003,28/04/1989,,90,,,,
P04D0003,P04D0003,14/05/1989,,91,,,,
P04D0003,P04D0003,28/05/1989,,,D,,,
P04D0003,P04D0003,14/06/1989,,,D,,,
P04D0003,P04D0003,28/06/1989,,,D,,,
P04D0003,P04D0003,14/07/1989,,,D,,,
P04D0003,P04D0003,30/07/1989,,,D,,,
P04D0003,P04D0003,14/08/1989,,,D,,,
P04D0003,P04D0003,28/08/1989,,,D,,,
P04D0003,P04D0003,14/09/1989,,,D,,,
P04D0003,P04D0003,28/09/1989,,,D,,,
P04D0003,P04D0003,14/10/1989,,,D,,,
P04D0003,P04D0003,28/10/1989,,,D,,,
P04D0003,P04D0003,14/11/1989,,89,,,,
P04D0003,P04D0003,28/11/1989,,86,,,,
P04D0003,P04D0003,15/12/1989,,92,,,,
P04D0003,P04D0003,28/12/1989,,95,,,,
P04D0003,P04D0003,15/01/1990,,92,,,,
P04D0003,P04D0003,28/01/1990,,91,,,,
P04D0003,P04D0003,14/02/1990,,94,,,,
P04D0003,P04D0003,28/02/1990,,92,,,,
P04D0003,P04D0003,14/03/1990,,93,,,,
P04D0003,P04D0003,28/03/1990,,90,,,,
P04D0003,P04D0003,14/04/1990,,88,,,,
P04D0003,P04D0003,28/04/1990,,88,,,,
P04D0003,P04D0003,14/05/1990,,95,,,,
P04D0003,P04D0003,30/05/1990,,,D,,,
P04D0003,P04D0003,14/06/1990,,,D,,,
P04D0003,P04D0003,29/06/1990,,,D,,,
P04D0003,P04D0003,14/07/1990,,,D,,,
P04D0003,P04D0003,28/07/1990,,,D,,,
P04D0003,P04D0003,15/08/1990,,,D,,,
P04D0003,P04D0003,27/08/1990,,,D,,,
P04D0003,P04D0003,13/09/1990,,,D,,,
P04D0003,P04D0003,15/10/1990,,89,,,,
P04D0003,P04D0003,29/10/1990,,100,,,,
P04D0003,P04D0003,14/11/1990,,100,,,,
P04D0003,P04D0003,30/11/1990,,101,,,,
P04D0003,P04D0003,14/12/1990,,94,,,,
P04D0003,P04D0003,30/12/1990,,92,,,,
P04D0003,P04D0003,15/01/1991,,94,,,,
P04D0003,P04D0003,28/01/1991,,92,,,,
P04D0003,P04D0003,14/02/1991,,90,,,,
P04D0003,P04D0003,15/03/1991,,92,,,,
P04D0003,P04D0003,28/03/1991,,89,,,,
P04D0003,P04D0003,17/04/1991,,88,,,,
P04D0003,P04D0003,27/04/1991,,87,,,,
P04D0003,P04D0003,14/05/1991,,87,,,,
P04D0003,P04D0003,29/05/1991,,,D,,,
P04D0003,P04D0003,14/06/1991,,84,,,,
P04D0003,P04D0003,29/06/1991,,87,,,,
P04D0003,P04D0003,14/07/1991,,,D,,,
P04D0003,P04D0003,28/07/1991,,,D,,,
P04D0003,P04D0003,17/08/1991,,,D,,,
P04D0003,P04D0003,17/09/1991,,,D,,,
P04D0003,P04D0003,28/09/1991,,,D,,,
P04D0003,P04D0003,16/10/1991,,82,,,,
P04D0003,P04D0003,27/10/1991,,87,,,,
P04D0003,P04D0003,18/11/1991,,98,,,,
P04D0003,P04D0003,28/11/1991,,95,,,,
P04D0003,P04D0003,14/12/1991,,90,,,,
P04D0003,P04D0003,27/12/1991,,93,,,,
P04D0003,P04D0003,14/01/1992,,95,,,,
P04D0003,P04D0003,28/01/1992,,91,,,,
P04D0003,P04D0003,14/02/1992,,93,,,,
P04D0003,P04D0003,26/02/1992,,91,,,,
P04D0003,P04D0003,14/03/1992,,95,,,,
P04D0003,P04D0003,28/03/1992,,89,,,,
P04D0003,P04D0003,14/04/1992,,87,,,,
P04D0003,P04D0003,29/04/1992,,97,,,,
P04D0003,P04D0003,14/05/1992,,104,,,,
P04D0003,P04D0003,28/05/1992,,81,,,,
P04D0003,P04D0003,19/06/1992,,93,,,,
P04D0003,P04D0003,28/06/1992,,81,,,,
P04D0003,P04D0003,14/07/1992,,94,,,,
P04D0003,P04D0003,30/07/1992,,,D,,,
P04D0003,P04D0003,14/08/1992,,,D,,,
P04D0003,P04D0003,27/08/1992,,91,,,,
P04D0003,P04D0003,14/09/1992,,103,,,,
P04D0003,P04D0003,28/09/1992,,94,,,,
P04D0003,P04D0003,15/10/1992,,99,,,,
P04D0003,P04D0003,31/10/1992,,117,,,,
P04D0003,P04D0003,17/11/1992,,109,,,,
P04D0003,P04D0003,01/12/1992,,117,,,,
P04D0003,P04D0003,16/12/1992,,103,,,,
P04D0003,P04D0003,29/12/1992,,103,,,,
P04D0003,P04D0003,14/01/1993,,103,,,,
P04D0003,P04D0003,29/01/1993,,107,,,,
P04D0003,P04D0003,14/02/1993,,105,,,,
P04D0003,P04D0003,01/03/1993,,103,,,,
P04D0003,P04D0003,14/03/1993,,102,,,,
P04D0003,P04D0003,29/03/1993,,98,,,,
P04D0003,P04D0003,14/04/1993,,95,,,,
P04D0003,P04D0003,28/04/1993,,94,,,,
P04D0003,P04D0003,16/05/1993,,,D,,,
P04D0003,P04D0003,30/05/1993,,92,,,,
P04D0003,P04D0003,14/06/1993,,88,,,,
P04D0003,P04D0003,29/06/1993,,,D,,,
P04D0003,P04D0003,16/07/1993,,,D,,,
P04D0003,P04D0003,29/07/1993,,92,,,,
P04D0003,P04D0003,14/08/1993,,90,,,,
P04D0003,P04D0003,28/08/1993,,,D,,,
P04D0003,P04D0003,12/09/1993,,,D,,,
P04D0003,P04D0003,28/09/1993,,99,,,,
P04D0003,P04D0003,14/10/1993,,110,,,,
P04D0003,P04D0003,28/10/1993,,102,,,,
P04D0003,P04D0003,14/11/1993,,125,,,,
P04D0003,P04D0003,28/11/1993,,112,,,,
P04D0003,P04D0003,14/12/1993,,117,,,,
P04D0003,P04D0003,28/12/1993,,114,,,,
P04D0003,P04D0003,14/01/1994,,111,,,,
P04D0003,P04D0003,28/01/1994,,105,,,,
P04D0003,P04D0003,14/02/1994,,110,,,,
P04D0003,P04D0003,28/02/1994,,107,,,,
P04D0003,P04D0003,14/03/1994,,109,,,,
P04D0003,P04D0003,28/03/1994,,108,,,,
P04D0003,P04D0003,14/04/1994,,109,,,,
P04D0003,P04D0003,28/04/1994,,102,,,,
P04D0003,P04D0003,14/05/1994,,102,,,,
P04D0003,P04D0003,28/05/1994,,106,,,,
P04D0003,P04D0003,14/06/1994,,,D,,,
P04D0003,P04D0003,28/06/1994,,94,,,,
P04D0003,P04D0003,14/07/1994,,,D,,,
P04D0003,P04D0004,28/07/1994,,,D,,,
P04D0003,P04D0004,14/01/1995,,95,,,,
P04D0003,P04D0004,28/01/1995,,98,,,,
P04D0003,P04D0004,14/02/1995,,95,,,,
P04D0003,P04D0004,28/02/1995,,97,,,,
P04D0003,P04D0004,14/03/1995,,97,,,,
P04D0003,P04D0004,28/03/1995,,95,,,,
P04D0003,P04D0004,14/04/1995,,92,,,,
P04D0003,P04D0004,28/04/1995,,92,,,,
P04D0003,P04D0004,14/05/1995,,89,,,,
P04D0003,P04D0004,28/05/1995,,87,,,,
P04D0003,P04D0004,14/06/1995,,93,,,,
P04D0003,P04D0004,28/06/1995,,,D,,,
P04D0003,P04D0004,14/07/1995,,85,,,,
P04D0003,P04D0004,28/07/1995,,83,,,,
P04D0003,P04D0004,14/08/1995,,122,,,,
P04D0003,P04D0004,28/08/1995,,114,,,,
P04D0003,P04D0004,17/09/1995,,125,,,,
P04D0003,P04D0004,28/09/1995,,95,,,,
P04D0003,P04D0004,14/10/1995,,92,,,,
P04D0003,P04D0004,26/10/1995,,95,,,,
P04D0003,P04D0004,13/11/1995,,,D,,,
P04D0003,P04D0004,27/11/1995,,92,,,,
P04D0003,P04D0004,14/12/1995,,,Y,,,
P04D0003,P04D0004,29/12/1995,,,Y,,,
P04D0003,P04D0004,15/01/1996,,,Y,,,
P04D0003,P04D0004,29/01/1996,,,Y,,,
P04D0003,P04D0004,14/02/1996,,88,,,,
P04D0003,P04D0004,12/03/1996,,,D,,,
P04D0003,P04D0004,14/04/1996,,,D,,,
P04D0003,P04D0004,15/05/1996,,,D,,,
P04D0003,P04D0004,29/05/1996,,,D,,,
P04D0003,P04D0004,15/06/1996,,,D,,,
P04D0003,P04D0004,15/07/1996,,,D,,,
P04D0003,P04D0004,16/08/1996,,,D,,,
P04D0003,P04D0004,16/09/1996,,,D,,,
P04D0003,P04D0004,14/10/1996,,81,,,,
P04D0003,P04D0004,19/11/1996,,92,,,,
P04D0003,P04D0004,15/12/1996,,106,,,,
P04D0003,P04D0004,14/01/1997,,103,,,,
P04D0003,P04D0004,16/02/1997,,96,,,,
P04D0003,P04D0004,14/03/1997,,98,,,,
P04D0003,P04D0004,15/04/1997,,89,,,,
P04D0003,P04D0004,15/05/1997,,88,,,,
P04D0003,P04D0004,15/06/1997,,,D,,,
P04D0003,P04D0004,14/08/1997,,,D,,,
P04D0003,P04D0004,15/09/1997,,,D,,,
P04D0003,P04D0004,15/10/1997,,,D,,,
P04D0003,P04D0004,14/11/1997,,93,,,,
P04D0003,P04D0004,14/12/1997,,102,,,,
P04D0003,P04D0004,28/12/1997,,103,,,,
P04D0003,P04D0004,19/01/1998,,101,,,,
P04D0003,P04D0004,13/02/1998,,99,,,,
P04D0003,P04D0004,16/03/1998,,100,,,,
P04D0003,P04D0004,14/04/1998,,116,,,,
P04D0003,P04D0004,14/05/1998,,96,,,,
P04D0003,P04D0004,14/06/1998,,94,,,,
P04D0003,P04D0004,15/07/1998,,,D,,,
P04D0003,P04D0004,15/08/1998,,,D,,,
P04D0003,P04D0004,15/09/1998,,112,,,,
P04D0003,P04D0004,15/10/1998,,111,,,,
P04D0003,P04D0004,17/11/1998,,101,,,,
P04D0003,P04D0004,14/12/1998,,99,,,,
P04D0003,P04D0004,15/01/1999,,102,,,,
P04D0003,P04D0004,15/02/1999,,103,,,,
P04D0003,P04D0004,16/03/1999,,100,,,,
P04D0003,P04D0004,15/04/1999,,95,,,,
P04D0003,P04D0004,14/05/1999,,85,,,,
P04D0003,P04D0004,14/06/1999,,87,,,,
P04D0003,P04D0004,14/07/1999,,,D,,,
P04D0003,P04D0004,14/08/1999,,,D,,,
P04D0003,P04D0004,15/09/1999,,93,,,,
P04D0003,P04D0004,15/11/1999,,103,,,,
P04D0003,P04D0004,14/12/1999,,112,,,,
P04D0003,P04D0004,14/01/2000,,105,,,,
P04D0003,P04D0004,14/02/2000,,105,,,,
P04D0003,P04D0004,14/03/2000,,97,,,,
P04D0003,P04D0004,14/04/2000,,97,,,,
P04D0003,P04D0004,14/05/2000,,94,,,,
P04D0003,P04D0004,15/06/2000,,91,,,,
P04D0003,P04D0004,14/07/2000,,91,,,,
P04D0003,P04D0004,14/08/2000,,84,,,,
P04D0003,P04D0004,14/09/2000,,,D,,,
P04D0003,P04D0004,14/10/2000,,103,,,,
P04D0003,P04D0004,14/11/2000,,106,,,,
P04D0003,P04D0004,14/12/2000,,102,,,,
P04D0003,P04D0004,15/01/2001,,102,,,,
P04D0003,P04D0004,15/02/2001,,102,,,,
P04D0003,P04D0004,15/03/2001,,105,,,,
P04D0003,P04D0004,15/04/2001,,102,,,,
P04D0003,P04D0004,14/05/2001,,99,,,,
P04D0003,P04D0004,14/06/2001,,94,,,,
P04D0003,P04D0004,14/07/2001,,,D,,,
P04D0003,P04D0004,14/08/2001,,98,,,,
P04D0003,P04D0004,14/09/2001,,101,,,,
P04D0003,P04D0004,14/10/2001,,98,,,,
P04D0003,P04D0004,13/11/2001,,98,,,,
P04D0003,P04D0004,14/12/2001,,96,,,,
P04D0003,P04D0004,14/01/2002,,96,,,,
P04D0003,P04D0004,28/01/2002,,99,,,,
P04D0003,P04D0004,14/02/2002,,96,,,,
P04D0003,P04D0004,28/02/2002,,98,,,,
P04D0003,P04D0004,14/03/2002,,97,,,,
P04D0003,P04D0004,14/04/2002,,96,,,,
P04D0003,P04D0004,14/05/2002,,95,,,,
P04D0003,P04D0004,14/06/2002,,92,,,,
P04D0003,P04D0004,14/07/2002,,95,,,,
P04D0003,P04D0004,14/08/2002,,107,,,,
P04D0003,P04D0004,14/09/2002,,107,,,,
P04D0003,P04D0004,14/10/2002,,95,,,,
P04D0003,P04D0004,14/11/2002,,123,,,,
P04D0003,P04D0004,14/12/2002,,106,,,,
P04D0003,P04D0004,14/01/2003,,98,,,,
P04D0003,P04D0004,14/02/2003,,93,,,,
P04D0003,P04D0004,14/03/2003,,93,,,,
P04D0003,P04D0004,14/04/2003,,92,,,,
P04D0003,P04D0004,14/05/2003,,88,,,,
P04D0003,P04D0004,14/06/2003,,,D,,,
P04D0003,P04D0004,14/07/2003,,,D,,,
P04D0003,P04D0004,14/08/2003,,,D,,,
P04D0003,P04D0004,14/09/2003,,,D,,,
P04D0003,P04D0004,14/10/2003,,,D,,,
P04D0003,P04D0004,14/11/2003,,91,,,,
P04D0003,P04D0004,15/12/2003,,105,,,,
P04D0003,P04D0004,16/11/2004,,97,,,,
P04D0003,P04D0004,27/11/2004,,98,,,,
P04D0003,P04D0004,14/12/2004,,,N,,,
P04D0003,P04D0004,29/12/2004,,103,,,,
P04D0003,P04D0004,14/01/2005,,,N,,,
P04D0003,P04D0004,28/01/2005,,,N,,,
P04D0003,P04D0004,14/02/2005,,,N,,,
P04D0003,P04D0004,28/02/2005,,,N,,,
P04D0003,P04D0004,16/03/2005,,105,,,,
P04D0003,P04D0004,27/03/2005,,104,,,,
P04D0003,P04D0004,16/04/2005,,107,,,,
P04D0003,P04D0004,29/04/2005,,109,,,,
P04D0003,P04D0004,14/05/2005,,,N,,,
P04D0003,P04D0004,28/05/2005,,,N,,,
P04D0003,P04D0004,14/06/2005,,,N,,,
P04D0003,P04D0004,29/06/2005,,,D,,,
P04D0003,P04D0004,11/07/2005,,94,,,,
P04D0003,P04D0004,28/07/2005,,94,,,,
P04D0003,P04D0004,11/08/2005,,96,,,,
P04D0003,P04D0004,27/08/2005,,105,,,,
P04D0003,P04D0004,13/09/2005,,84,,,,
P04D0003,P04D0004,27/09/2005,,94,,,,
P04D0003,P04D0004,13/10/2005,,99,,,,
P04D0003,P04D0004,27/10/2005,,108,,,,
P04D0003,P04D0004,14/11/2005,,148,,,,
P04D0003,P04D0004,27/11/2005,,120,,,,
P04D0003,P04D0004,14/12/2005,,117,,,,
P04D0003,P04D0004,28/12/2005,,,N,,,
P04D0003,P04D0004,14/09/2006,,,D,,,
P04D0003,P04D0004,29/09/2006,,,D,,,
P04D0003,P04D0004,15/11/2006,,99,,,,
P04D0003,P04D0004,30/11/2006,,99,,,,
P04D0003,P04D0004,15/12/2006,,98,,,,
P04D0003,P04D0004,29/12/2006,,97,,,,
P04D0003,P04D0004,15/01/2007,,97,,,,
P04D0003,P04D0004,29/01/2007,,98,,,,
P04D0003,P04D0004,15/03/2007,,99,,,,
P04D0003,P04D0004,27/03/2007,,104,,,,
P04D0003,P04D0004,13/04/2007,,103,,,,
P04D0003,P04D0004,26/04/2007,,93,,,,
P04D0003,P04D0004,15/05/2007,,104,,,,
P04D0003,P04D0004,29/05/2007,,98,,,,
P04D0003,P04D0004,14/06/2007,,94,,,,
P04D0003,P04D0004,28/06/2007,,95,,,,
P04D0003,P04D0004,13/07/2007,,93,,,,
P04D0003,P04D0004,26/07/2007,,107,,,,
P04D0003,P04D0004,14/08/2007,,93,,,,
P04D0003,P04D0004,27/08/2007,,93,,,,
P04D0003,P04D0004,14/09/2007,,,D,,,
P04D0003,P04D0004,28/09/2007,,99,,,,
P04D0003,P04D0004,12/10/2007,,94,,,,
P04D0003,P04D0004,30/10/2007,,97,,,,
P04D0003,P04D0004,14/11/2007,,102,,,,
P04D0003,P04D0004,29/11/2007,,99,,,,
P04D0003,P04D0004,12/12/2007,,106,,,,
P04D0003,P04D0004,27/12/2007,,100,,,,
P04D0003,P04D0004,16/01/2008,,107,,,,
P04D0003,P04D0004,28/01/2008,,105,,,,
P04D0003,P04D0004,13/02/2008,,103,,,,
P04D0003,P04D0004,29/02/2008,,105,,,,
P04D0003,P04D0004,14/03/2008,,107,,,,
P04D0003,P04D0004,28/03/2008,,109,,,,
P04D0003,P04D0004,14/04/2008,,109,,,,
P04D0003,P04D0004,28/04/2008,,105,,,,
P04D0003,P04D0004,13/05/2008,,97,,,,
P04D0003,P04D0004,28/05/2008,,93,,,,
P04D0003,P04D0004,14/07/2008,,,D,,,
P04D0003,P04D0004,28/07/2008,,,D,,,
P04D0003,P04D0004,14/08/2008,,102,,,,
P04D0003,P04D0004,28/08/2008,,97,,,,
P04D0003,P04D0004,15/09/2008,,108,,,,
P04D0003,P04D0004,26/09/2008,,100,,,,
P04D0003,P04D0004,13/10/2008,,120,,,,
P04D0003,P04D0004,28/10/2008,,122,,,,
P04D0003,P04D0004,13/11/2008,,131,,,,
P04D0003,P04D0004,27/11/2008,,131,,,,
P04D0003,P04D0004,15/12/2008,,132,,,,
P04D0003,P04D0004,28/12/2008,,,N,,,
P04D0003,P04D0004,13/01/2009,,123,,,,
P04D0003,P04D0004,27/01/2009,,122,,,,
P04D0003,P04D0004,16/02/2009,,120,,,,
P04D0003,P04D0004,27/02/2009,,116,,,,
P04D0003,P04D0004,12/03/2009,,111,,,,
P04D0003,P04D0004,30/03/2009,,107,,,,
P04D0003,P04D0004,14/04/2009,,106,,,,
P04D0003,P04D0004,28/04/2009,,105,,,,
P04D0003,P04D0004,14/07/2009,,95,,,,
P04D0003,P04D0004,28/07/2009,,,D,,,
P04D0003,P04D0004,14/09/2009,,,D,,,
P04D0003,P04D0004,29/09/2009,,,D,,,
P04D0003,P04D0004,14/10/2009,,,D,,,
P04D0003,P04D0004,27/10/2009,,,D,,,
P04D0003,P04D0004,13/11/2009,,100,,,,
P04D0003,P04D0004,30/11/2009,,105,,,,
P04D0003,P04D0004,14/12/2009,,102,,,,
P04D0003,P04D0004,28/12/2009,,108,,,,
P04D0003,P04D0004,18/01/2010,,106,,,,
P04D0003,P04D0004,28/01/2010,,106,,,,
P04D0003,P04D0004,15/02/2010,,105,,,,
P04D0003,P04D0004,01/03/2010,,108,,,,
P04D0003,P04D0004,15/03/2010,,107,,,,
P04D0003,P04D0004,30/03/2010,,105,,,,
P04D0003,P04D0004,13/04/2010,,102,,,,
P04D0003,P04D0004,28/04/2010,,,N,,,
P04D0003,P04D0004,14/05/2010,,,N,,,
P04D0003,P04D0004,31/05/2010,,96,,,,
P04D0003,P04D0004,15/06/2010,,95,,,,
P04D0003,P04D0004,28/06/2010,,,N,,,
P04D0003,P04D0004,15/07/2010,,98,,,,
P04D0003,P04D0004,27/07/2010,,,D,,,
P04D0003,P04D0004,14/10/2010,,109,,,,
P04D0003,P04D0004,27/10/2010,,107,,,,
P04D0003,P04D0004,15/11/2010,,110,,,,
P04D0003,P04D0004,29/11/2010,,102,,,,
P04D0003,P04D0004,13/12/2010,,101,,,,
P04D0003,P04D0004,27/12/2010,,102,,,,
P04D0003,P04D0004,12/01/2011,,106,,,,
P04D0003,P04D0004,27/01/2011,,101,,,,
P04D0003,P04D0004,14/02/2011,,144,,,,
P04D0003,P04D0004,28/02/2011,,106,,,,
P04D0003,P04D0004,14/03/2011,,102,,,,
P04D0003,P04D0004,28/03/2011,,98,,,,
P04D0003,P04D0004,14/04/2011,,97,,,,
P04D0003,P04D0004,28/04/2011,,,D,,,
P04D0003,P04D0004,16/05/2011,,,D,,,
P04D0003,P04D0004,30/05/2011,,,D,,,
P04D0003,P04D0004,14/06/2011,,,D,,,
P04D0003,P04D0004,28/06/2011,,,D,,,
P04D0003,P04D0004,12/07/2011,,,D,,,
P04D0003,P04D0004,27/07/2011,,108,,,,
P04D0003,P04D0004,11/08/2011,,110,,,,
P04D0003,P04D0004,28/08/2011,,,N,,,
P04D0003,P04D0004,13/09/2011,,111,,,,
P04D0003,P04D0004,27/09/2011,,102,,,,
P04D0003,P04D0004,13/10/2011,,108,,,,
P04D0003,P04D0004,14/11/2011,,100,,,,
P04D0003,P04D0004,28/11/2011,,101,,,,
P04D0003,P04D0004,13/12/2011,,114,,,,
P04D0003,P04D0004,27/12/2011,,109,,,,
P04D0003,P04D0004,16/01/2012,,108,,,,
P04D0003,P04D0004,31/01/2012,,108,,,,
P04D0003,P04D0004,16/02/2012,,108,,,,
P04D0003,P04D0004,28/02/2012,,105,,,,
P04D0003,P04D0004,14/03/2012,,107,,,,
P04D0003,P04D0004,28/03/2012,,109,,,,
P04D0003,P04D0004,12/04/2012,,106,,,,
P04D0003,P04D0004,26/04/2012,,104,,,,
P04D0003,P04D0004,14/05/2012,,106,,,,
P04D0003,P04D0004,29/05/2012,,91,,,,
P04D0003,P04D0004,13/06/2012,,,D,,,
P04D0003,P04D0004,27/06/2012,,98,,,,
P04D0003,P04D0004,12/07/2012,,,D,,,
P04D0003,P04D0004,30/07/2012,,95,,,,
P04D0003,P04D0004,14/08/2012,,,D,,,
P04D0003,P04D0004,15/11/2012,,,N,,,
P04D0003,P04D0004,27/11/2012,,,N,,,
P04D0003,P04D0004,16/12/2012,,,N,,,
P04D0003,P04D0004,27/12/2012,,,N,,,
P04D0003,P04D0004,15/01/2013,,,N,,,
P04D0003,P04D0004,29/01/2013,,,N,,,
P04D0003,P04D0004,15/03/2013,,104,,,,
P04D0003,P04D0004,28/03/2013,,102,,,,
P04D0003,P04D0004,14/05/2013,,,N,,,
P04D0003,P04D0004,14/06/2013,,,D,,,
P04D0003,P04D0004,28/06/2013,,,D,,,
P04D0003,P04D0004,15/07/2013,,,D,,,
P04D0003,P04D0004,15/08/2013,,,D,,,
P04D0003,P04D0004,28/08/2013,,,D,,,
P04D0003,P04D0004,20/09/2013,,105,,,,
P04D0003,P04D0004,30/09/2013,,99,,,,
P04D0003,P04D0004,15/10/2013,,114,,,,
P04D0003,P04D0004,30/10/2013,,115,,,,
P04D0003,P04D0004,15/11/2013,,118,,,,
P04D0003,P04D0004,28/11/2013,,120,,,,
P04D0003,P04D0004,13/12/2013,,113,,,,
P04D0003,P04D0004,30/12/2013,,117,,,,
P04D0003,P04D0004,13/01/2014,,116,,,,
P04D0003,P04D0004,28/01/2014,,119,,,,
P04D0003,P04D0004,17/04/2014,,106,,,,
P04D0003,P04D0004,28/04/2014,,107,,,,
P04D0003,P04D0004,14/05/2014,,175,,,,
P04D0003,P04D0004,27/05/2014,,180,,,,
P04D0003,P04D0004,13/06/2014,,97,,,,
P04D0003,P04D0004,26/06/2014,,,D,,,
P04D0003,P04D0004,14/07/2014,,,D,,,
P04D0003,P04D0004,28/07/2014,,,D,,,
P04D0003,P04D0004,13/10/2014,,90,,,,
P04D0003,P04D0004,27/10/2014,,88,,,,
P04D0003,P04D0004,13/11/2014,,90,,,,
P04D0003,P04D0004,27/11/2014,,90,,,,
P04D0003,P04D0004,15/12/2014,,96,,,,
P04D0003,P04D0004,29/12/2014,,,N,,,
P04D0003,P04D0004,14/01/2015,,99,,,,
P04D0003,P04D0004,28/01/2015,,100,,,,
P04D0003,P04D0004,16/02/2015,,88,,,,
P04D0003,P04D0004,27/02/2015,,91,,,,
P04D0003,P04D0004,12/03/2015,,88,,,,
P04D0003,P04D0004,30/03/2015,,90,,,,
P04D0003,P04D0004,14/04/2015,,86,,,,
P04D0003,P04D0004,28/04/2015,,88,,,,
P04D0003,P04D0004,12/05/2015,,88,,,,
P04D0003,P04D0004,27/05/2015,,84,,,,
P04D0003,P04D0004,11/06/2015,,72,,,,
P04D0003,P04D0004,29/06/2015,,,N,,,
,P04D0005,28/09/1981,,95,,,,
,P04D0005,14/10/1981,,98,,,,
,P04D0005,28/10/1981,,108,,,,
,P04D0005,14/11/1981,,109,,,,
,P04D0005,28/11/1981,,116,,,,
,P04D0005,14/12/1981,,110,,,,
,P04D0005,28/12/1981,,105,,,,
,P04D0005,14/01/1982,,,Y,,,
,P04D0005,28/01/1982,,104,,,,
,P04D0005,14/02/1982,,102,,,,
,P04D0005,28/02/1982,,100,,,,
,P04D0005,14/03/1982,,102,,,,
,P04D0005,29/03/1982,,102,,,,
,P04D0005,14/04/1982,,100,,,,
,P04D0005,28/04/1982,,95,,,,
,P04D0005,14/05/1982,,,D,,,
,P04D0005,29/05/1982,,,D,,,
,P04D0005,14/06/1982,,,D,,,
,P04D0005,28/06/1982,,,D,,,
,P04D0005,14/07/1982,,,D,,,
,P04D0005,28/07/1982,,,D,,,
,P04D0005,14/08/1982,,,D,,,
,P04D0005,28/08/1982,,,D,,,
,P04D0005,14/09/1982,,,D,,,
,P04D0005,28/09/1982,,96,,,,
,P04D0005,14/10/1982,,118,,,,
,P04D0005,28/10/1982,,108,,,,
,P04D0005,14/11/1982,,102,,,,
,P04D0005,29/11/1982,,105,,,,
,P04D0005,16/12/1982,,104,,,,
,P04D0005,28/12/1982,,103,,,,
,P04D0005,14/01/1983,,106,,,,
,P04D0005,30/01/1983,,107,,,,
,P04D0005,14/02/1983,,,Y,,,
,P04D0005,28/02/1983,,114,,,,
,P04D0005,15/03/1983,,103,,,,
,P04D0005,28/03/1983,,116,,,,
,P04D0005,14/04/1983,,107,,,,
,P04D0005,30/04/1983,,114,,,,
,P04D0005,14/05/1983,,114,,,,
,P04D0005,28/05/1983,,112,,,,
,P04D0005,14/06/1983,,99,,,,
,P04D0005,30/06/1983,,,D,,,
,P04D0005,14/07/1983,,,D,,,
,P04D0005,28/07/1983,,,D,,,
,P04D0005,15/08/1983,,,D,,,
,P04D0005,28/08/1983,,,D,,,
,P04D0005,13/09/1983,,102,,,,
,P04D0005,27/09/1983,,110,,,,
,P04D0005,14/11/1983,,95,,,,
,P04D0005,29/11/1983,,99,,,,
,P04D0005,28/12/1983,,97,,,,
,P04D0005,16/01/1984,,100,,,,
,P04D0005,28/01/1984,,,Y,,,
,P04D0005,14/02/1984,,99,,,,
,P04D0005,29/02/1984,,98,,,,
,P04D0005,15/03/1984,,97,,,,
,P04D0005,28/03/1984,,98,,,,
,P04D0005,14/04/1984,,95,,,,
